,CardID,FDate,LineCode_O,PLat_O,Time_O,Station_O,LineCode_D,PLat_D,Time_D,Station_D
779,480103892,1398/06/23,9,A35,63214,1236,34,M144,73413,3586
780,362758468,1398/06/23,34,N110,56840,3586,34,M144,73615,3586
781,721775190,1398/06/23,34,M159,19995,4179,36,E105,21892,3342
782,1612340955,1398/06/23,76,N192,24785,3414,34,M159,25427,2178
783,2182573043,1398/06/23,76,N192,24743,3414,34,M159,25430,1172
784,361546356,1398/06/23,34,M169,35739,3586,34,N110,51778,3586
785,1799197348,1398/06/23,34,N58,28718,4179,34,M169,74238,4179
786,1530567998,1398/06/23,34,M169,36110,1168,82,F78,36848,3622
787,1530567998,1398/06/23,82,F78,36848,3622,7,M89,68425,1190
788,3648219108,1398/06/23,76,F131,21761,3414,34,M170,22698,4179
789,3209449092,1398/06/23,86,N164,45587,3414,34,M170,48504,2178
790,721814108,1398/06/23,85,F120,34525,2932,34,M177,40959,2491
791,869455197,1398/06/23,34,M177,41407,1167,58,B61,44368,4164
792,2039508090,1398/06/23,34,M177,48066,2194,63,F65,66741,1303
793,721825621,1398/06/23,57,B115,23755,3169,34,M177,68818,2476
794,3179235614,1398/06/23,34,M180,25192,4179,45,E174,52901,4165
795,2124247444,1398/06/23,34,M180,25203,4179,41,M137,55894,4190
796,337398441,1398/06/23,92,C43,24065,1644,34,M180,25207,4179
797,869455082,1398/06/23,41,F163,24435,4190,34,M180,25398,4179
798,737795680,1398/06/23,34,M180,25454,4179,92,C46,34747,1220
799,4257276612,1398/06/23,34,M180,28934,2469,67,C25,31416,2168
800,722031706,1398/06/23,49,E240,26276,3325,34,M180,63244,1169
801,984287003,1398/06/23,34,M185,22637,4179,94,E63,24377,3050
802,869395325,1398/06/23,85,D73,24675,2932,34,M186,25860,4179
803,2136966013,1398/06/23,57,B115,23842,3169,34,M186,25866,4179
804,3791733820,1398/06/23,34,M186,26427,4179,34,M186,43035,2176
805,1002719255,1398/06/23,34,M186,26020,4179,57,B116,58511,3169
806,3152537022,1398/06/23,80,A38,27338,2603,34,M186,64120,2180
807,473734586,1398/06/23,34,M188,21237,4179,45,E113,23695,4165
808,2049395218,1398/06/23,34,M188,27877,2111,77,B37,30871,2280
809,3151278302,1398/06/23,50,B33,27453,4015,34,M188,28133,2113
810,2680218670,1398/06/23,34,M194,25607,3353,79,F17,26942,2468
811,3794349660,1398/06/23,34,M194,45631,2469,9,A35,67877,1236
812,235625690,1398/06/23,80,F115,25984,1690,34,M194,59229,2173
813,2235379491,1398/06/23,85,F37,30266,1294,34,M194,59268,2476
814,984240907,1398/06/23,86,D14,30876,3414,34,M55,32092,2167
815,2116129764,1398/06/23,34,N141,23125,4179,34,M55,66206,1167
816,2491061300,1398/06/23,34,M82,20307,4179,50,B33,56801,3923
817,3678671868,1398/06/23,34,M82,20384,4179,57,M151,21633,3169
818,2620588428,1398/06/23,34,M82,20881,4179,57,M81,21867,3169
819,172776886,1398/06/23,34,M99,26128,4179,63,D59,28419,1303
820,2182655411,1398/06/23,34,M99,51470,2476,52,A38,63014,1696
821,361292228,1398/06/23,34,N105,35441,1173,34,N105,41612,2178
822,2239104384,1398/06/23,50,A128,28989,2044,34,N110,29647,2111
823,1844649732,1398/06/23,50,A128,28988,2044,34,N110,29651,2111
824,343095140,1398/06/23,34,N110,35384,1502,34,N15,46713,1167
825,2742332692,1398/06/23,34,N124,42444,3586,57,B21,44583,2584
826,722053396,1398/06/23,34,N128,24490,4179,79,A150,25752,4054
827,4256749796,1398/06/23,34,N128,43577,2464,86,N164,56094,1552
828,721829490,1398/06/23,34,N129,23784,4179,67,A38,26046,3958
829,3405790375,1398/06/23,34,N134,24961,4179,80,B11,27052,1690
830,211652571,1398/06/23,34,N134,30905,2427,70,F23,35986,1887
831,1294671246,1398/06/23,80,B11,26793,1690,34,N136,61101,1503
832,722166242,1398/06/23,66,F15,38107,3521,34,N141,46342,3586
833,1409153465,1398/06/23,85,F120,41255,2932,34,N141,55780,3586
834,3206745332,1398/06/23,34,N15,22606,4179,45,E113,25077,1895
835,3630360060,1398/06/23,34,N58,28610,4179,9,B125,64635,1236
836,2122281780,1398/06/23,34,N58,28611,4179,57,M120,66884,2873
837,4275586962,1398/06/23,34,N58,28688,4179,9,B75,33257,1107
838,985900123,1398/06/23,34,N98,22894,4179,94,E54,65728,1405
839,212490812,1398/06/23,34,N98,45910,3586,58,F59,47099,3578
840,3547844516,1398/06/23,76,M162,44342,3414,34,N98,52531,2776
841,721875578,1398/06/23,4,M69,64048,2566,35,A38,64688,4092
842,805703506,1398/06/23,35,A38,40557,2830,35,F65,44090,2566
843,2182818131,1398/06/23,35,A38,40561,2922,35,F65,44088,2566
844,2742569300,1398/06/23,35,E116,23842,2566,35,B20,65593,2566
845,1527371550,1398/06/23,35,B25,59550,2619,35,B20,65948,2566
846,721722347,1398/06/23,5,B52,47922,2565,35,B20,69709,4092
847,361905332,1398/06/23,42,E202,37387,3253,35,B20,69772,4092
848,2137509037,1398/06/23,35,B25,30758,2566,35,B25,59535,2828
849,3649000356,1398/06/23,35,E116,23762,2566,35,B25,55359,4092
850,869399428,1398/06/23,4,M32,22509,3194,35,E116,23486,2566
851,427550574,1398/06/23,35,E116,25947,4092,63,A63,33825,1307
852,980590283,1398/06/23,35,E116,31075,2566,40,N78,39114,3656
853,721913389,1398/06/23,35,E116,31077,2566,40,F111,37597,1632
854,1360468794,1398/06/23,42,D53,47737,3253,35,E116,74769,4092
855,260857329,1398/06/23,35,E156,25908,2566,57,M130,29606,2737
856,2228518515,1398/06/23,35,E156,26078,2566,80,D19,73442,1900
857,3151029966,1398/06/23,35,E156,28911,4092,7,A134,41023,3892
858,3151029966,1398/06/23,7,A134,41023,3892,9,F97,41771,1236
859,805339394,1398/06/23,35,E156,28976,4092,77,E199,67820,2280
860,342980740,1398/06/23,35,E156,44127,2523,9,B125,64688,1236
861,982415995,1398/06/23,35,E204,30649,4092,40,F141,65918,1632
862,261932065,1398/06/23,43,M117,34619,1361,35,E204,35995,4092
863,181766420,1398/06/23,5,B52,47927,2565,35,F65,74626,4092
864,1527252286,1398/06/23,35,N117,25476,2566,91,C54,49437,2286
865,262834097,1398/06/23,35,N117,58118,4092,46,M95,62114,3456
866,1598852852,1398/06/23,83,D87,47741,2524,35,N39,64531,4092
867,3631057724,1398/06/23,74,A38,55764,4131,35,N39,64865,4092
868,3205800164,1398/06/23,36,A38,29638,3342,67,A61,48471,3958
869,3791686796,1398/06/23,36,E105,38006,3354,36,E105,47098,3342
870,1775872916,1398/06/23,36,E105,53669,2881,63,D36,54748,2498
871,3680228444,1398/06/23,36,E105,61395,3342,36,E105,70821,2881
872,3678298060,1398/06/23,63,F65,57255,2422,36,E105,70902,2881
873,2680002622,1398/06/23,49,M91,25591,3325,4,A41,51163,2566
874,3152841550,1398/06/23,4,A41,51171,2566,67,B65,62944,2168
875,2741370676,1398/06/23,85,E66,42654,1294,4,A41,55596,3194
876,3446083692,1398/06/23,43,C15,31304,2769,4,A41,55616,3194
877,2137499437,1398/06/23,4,A41,60081,3194,92,E99,80403,1220
878,4240730503,1398/06/23,85,E53,28251,2932,4,A41,60090,3194
879,4275729938,1398/06/23,67,C25,31580,2168,4,A41,73629,2566
880,2123163076,1398/06/23,5,F64,62501,3215,4,A41,73632,2566
881,427308734,1398/06/23,4,F143,24766,3194,4,M69,46971,3204
882,428493230,1398/06/23,4,F143,24771,3194,4,F143,62383,3204
883,3405880486,1398/06/23,4,F143,25074,3194,4,N86,73756,2574
884,4255083332,1398/06/23,4,F143,25166,3194,4,F143,51181,3194
885,212315708,1398/06/23,4,N85,26528,2576,4,F143,29955,3194
886,299437931,1398/06/23,4,N85,33518,3194,4,F143,60174,2566
887,3208439108,1398/06/23,4,M69,31629,2118,4,F143,33539,2581
888,3183940318,1398/06/23,4,F143,33638,2565,4,M32,47786,2566
889,1764908900,1398/06/23,4,M69,60278,3194,4,F143,62425,3204
890,3209653924,1398/06/23,4,M32,28981,2566,4,M32,29644,3206
891,2966345806,1398/06/23,4,M32,51679,3194,4,N85,53429,2566
892,722038842,1398/06/23,4,M32,25680,2118,4,M32,52752,2566
893,2125412980,1398/06/23,52,M123,22193,1696,4,M32,58195,3194
894,2138440733,1398/06/23,4,M69,60411,3194,4,M32,67108,2118
895,2526758386,1398/06/23,4,M69,24487,3194,75,A120,73570,1897
896,2855515518,1398/06/23,4,M69,60274,3194,52,E218,64957,4091
897,114499715,1398/06/23,4,M69,27741,2565,4,N85,59088,3198
898,2741164212,1398/06/23,4,N85,33550,3194,4,M69,46989,3204
899,1001690894,1398/06/23,4,N32,30493,3194,4,N86,59669,2576
900,3677884700,1398/06/23,4,N32,55985,2566,4,N85,69888,2576
901,3206485740,1398/06/23,5,N35,22825,3852,4,N32,62969,3194
902,3206485740,1398/06/23,4,N32,62971,3194,5,E213,67019,3852
903,3254600557,1398/06/23,4,N85,49400,2566,4,N85,63301,3200
904,1594764708,1398/06/23,4,N85,33936,2574,4,N85,52992,2566
905,2116272180,1398/06/23,5,F20,27845,2566,4,N85,54861,3194
906,1001438910,1398/06/23,57,A58,57766,3169,4,N86,58985,3194
907,4057798477,1398/06/23,46,A47,21801,3823,40,A163,22698,3656
908,3792883836,1398/06/23,40,A163,34537,2878,40,A163,43873,3656
909,3792793228,1398/06/23,40,E230,28611,2878,40,F141,60382,2809
910,3205926972,1398/06/23,40,F111,24394,1632,40,N159,52690,1632
911,2506281412,1398/06/23,40,F111,35066,3656,40,F136,59825,3656
912,2498208749,1398/06/23,40,F111,37735,1632,40,F141,59708,3656
913,721965637,1398/06/23,46,F19,48731,3823,40,F114,67628,3379
914,3152938798,1398/06/23,40,F136,23835,3656,70,D90,26948,4133
915,2743328324,1398/06/23,40,F136,23995,3656,40,F141,65500,1632
916,721744809,1398/06/23,40,F136,23996,3656,40,N159,52677,1632
917,869411883,1398/06/23,40,F136,25496,1632,40,F136,70126,1632
918,3258037437,1398/06/23,40,F136,49416,3656,94,E86,75889,2297
919,235049402,1398/06/23,40,N78,43139,1632,40,F141,59863,3656
920,4278539362,1398/06/23,40,M212,33898,3656,40,M212,63471,2130
921,2052645010,1398/06/23,46,M95,61896,3456,40,M212,62751,3656
922,260965377,1398/06/23,79,E44,27075,4054,40,M212,67722,3656
923,3792216844,1398/06/23,40,N78,45677,1632,40,M212,74538,1632
924,3677910620,1398/06/23,40,M212,48152,2138,86,N200,50452,1552
925,796459166,1398/06/23,94,E63,23650,2297,40,N159,25214,3656
926,796459166,1398/06/23,40,N159,25214,3656,40,M43,48999,1632
927,796459166,1398/06/23,40,M43,48999,1632,94,E47,50090,2297
928,3701298805,1398/06/23,40,N159,38377,1632,40,N78,46028,1632
929,2585433092,1398/06/23,40,N78,23996,3656,80,F115,25972,1690
930,710384101,1398/06/23,97,B31,59712,1682,40,N78,60762,3362
931,1000669070,1398/06/23,41,A146,32895,4190,41,N157,46625,4190
932,3792317292,1398/06/23,41,A146,45484,1295,74,M138,53392,4131
933,3210509140,1398/06/23,42,E216,32779,3253,41,A146,50646,1295
934,1974055507,1398/06/23,41,F176,37798,1185,41,A146,50775,1295
935,2049756866,1398/06/23,81,F42,33267,2987,41,A146,36067,3536
936,2239060177,1398/06/23,41,A146,40829,3539,45,E113,42588,4165
937,2039153754,1398/06/23,41,F87,37724,1238,41,A164,46600,1295
938,722012704,1398/06/23,41,F163,24054,4190,41,M66,51702,4190
939,3179983150,1398/06/23,41,F163,24184,4190,75,A120,72682,3568
940,2742606772,1398/06/23,41,F163,34008,4190,42,B34,43546,3253
941,2498232612,1398/06/23,41,F176,37124,4190,41,N93,45253,1295
942,4275880450,1398/06/23,41,F176,37248,4190,70,E242,59062,4133
943,2742360964,1398/06/23,41,F176,44800,1294,9,N179,65046,1107
944,869197633,1398/06/23,92,N19,33695,1220,41,F176,44803,3536
945,721903969,1398/06/23,41,F176,44806,3536,81,F42,59347,2894
946,1001498958,1398/06/23,41,F46,25631,4190,41,F87,47981,1295
947,2742145540,1398/06/23,41,F46,47404,1295,42,D60,49100,1303
948,3792500412,1398/06/23,41,F46,47414,1295,94,C22,48641,1899
949,2507514772,1398/06/23,41,F46,47647,1295,43,E73,66382,2769
950,262153105,1398/06/23,41,N157,24449,1295,41,F46,69394,1295
951,3405948196,1398/06/23,41,F87,22954,4190,63,A63,24351,2552
952,1831310637,1398/06/23,41,F87,37821,3538,73,N76,50605,3996
953,721830955,1398/06/23,41,M11,23542,4190,45,F44,25449,4165
954,1530469918,1398/06/23,74,A38,23132,4131,41,M11,23775,4190
955,1415061481,1398/06/23,41,M11,30368,1238,42,E216,32774,3253
956,1415061481,1398/06/23,42,E216,32774,3253,41,M60,36984,1295
957,721727991,1398/06/23,41,M60,21691,4190,41,M11,66237,3541
958,2044344190,1398/06/23,41,M137,24534,4190,63,E24,26335,1306
959,3405876987,1398/06/23,41,M137,24573,4190,42,B34,26358,1303
960,869407741,1398/06/23,41,M137,24577,4190,42,E202,28564,1303
961,4269765874,1398/06/23,41,M137,24652,4190,43,C57,26760,1303
962,1462964910,1398/06/23,41,M60,37466,3563,49,E123,48051,1636
963,3104933646,1398/06/23,41,M66,26166,4190,42,N60,28341,1303
964,3209510980,1398/06/23,75,C50,22859,1897,41,M66,26441,4190
965,721872036,1398/06/23,41,M66,43333,1289,43,C41,45604,2769
966,1529246974,1398/06/23,42,N60,22473,3253,41,N157,23349,4190
967,342883188,1398/06/23,42,B34,37710,3253,41,N157,45515,1295
968,2123096308,1398/06/23,63,A63,44005,2907,41,N157,45564,1295
969,3180942590,1398/06/23,41,N93,44902,1295,57,B21,59240,3169
970,2239101223,1398/06/23,91,B29,21662,3799,42,B111,22418,3253
971,3648818516,1398/06/23,42,B111,27050,3253,42,B111,47460,1320
972,2740847716,1398/06/23,42,B111,53419,1303,42,E216,67169,1464
973,2492270692,1398/06/23,67,B65,25094,2168,67,N144,60384,3958
974,2492270692,1398/06/23,67,N144,60384,3958,42,B111,62584,3253
975,1611848523,1398/06/23,42,B111,41597,1252,42,D53,60176,1303
976,990433614,1398/06/23,42,B111,41721,1252,83,M108,50179,2524
977,182019990,1398/06/23,42,B111,41791,1252,92,A24,45279,1269
978,1832800061,1398/06/23,80,N160,45363,1690,42,B111,59553,3281
979,2123658100,1398/06/23,42,E75,41960,1303,42,B111,62819,2377
980,1958008996,1398/06/23,91,B71,24828,3799,42,B34,26283,1303
981,4057895341,1398/06/23,71,F14,23417,3162,42,B34,26371,1303
982,3632363932,1398/06/23,58,M131,23407,3922,42,B34,26419,1303
983,2680343828,1398/06/23,91,E29,24745,3799,42,B34,26544,1303
984,3151578910,1398/06/23,42,M124,30338,3253,42,B34,40518,1303
985,3151578910,1398/06/23,42,B34,40518,1303,8,E110,74230,4098
986,3997474372,1398/06/23,42,M124,23932,3253,42,D17,54622,3253
987,735917056,1398/06/23,42,D17,54798,3253,92,M146,74779,1220
988,75008826,1398/06/23,9,F97,34832,1101,42,D17,70704,3253
989,2138936301,1398/06/23,63,A157,70940,2422,42,D17,73194,1303
990,1764829412,1398/06/23,83,F32,36973,1690,42,D17,66115,2775
991,3792910844,1398/06/23,91,D63,23380,3799,42,D53,24572,3253
992,1530450158,1398/06/23,9,A38,23993,1101,42,D53,24725,3253
993,3208136132,1398/06/23,75,C50,22832,1897,42,D53,24866,3253
994,3446043020,1398/06/23,92,E226,23151,1644,42,D53,24876,3253
995,556460494,1398/06/23,42,E216,29859,1303,42,D53,41401,3253
996,3794683132,1398/06/23,83,A40,42752,2787,42,D53,44898,1303
997,645872957,1398/06/23,42,D53,45232,1303,80,A143,72555,1900
998,1368576334,1398/06/23,42,E202,37711,3253,42,D53,47809,3253
999,722121242,1398/06/23,42,D53,60244,1303,70,F33,67656,4133
1000,2659427356,1398/06/23,42,D60,37268,3253,63,D59,47500,1303
1001,2228266531,1398/06/23,42,D60,39826,1303,97,A38,44794,1682
1002,2183740243,1398/06/23,73,M35,37937,3251,42,D60,40291,1303
1003,869217325,1398/06/23,42,D60,45948,3253,42,M124,57212,2775
1004,869409425,1398/06/23,42,D60,45963,3253,42,M124,57221,2775
1005,1530373070,1398/06/23,42,E202,37708,3253,42,D60,49230,1303
1006,4245192279,1398/06/23,42,N120,29533,3253,42,D60,41122,1292
1007,3648938756,1398/06/23,42,D61,26769,3253,97,E59,28098,1682
1008,3648938756,1398/06/23,97,E59,28098,1682,97,E221,71555,1890
1009,3208352468,1398/06/23,42,D61,29028,1303,85,N172,37819,2932
1010,361704676,1398/06/23,9,N111,27768,1107,42,D61,29136,1303
1011,1831824621,1398/06/23,92,E99,26422,1220,42,E202,28514,1303
1012,2500683428,1398/06/23,92,E99,26514,1220,42,E202,28527,1303
1013,1781670260,1398/06/23,42,E202,37303,3253,42,N60,42961,3253
1014,209875499,1398/06/23,42,M167,29801,3253,42,E216,53611,3253
1015,1598574068,1398/06/23,42,N60,28236,1303,42,E216,33593,1323
1016,263038065,1398/06/23,9,N179,29481,1236,42,E75,30931,3253
1017,2537966594,1398/06/23,9,A45,34141,1236,42,E75,35821,1303
1018,2123797604,1398/06/23,42,M124,27577,1303,42,N120,35220,3253
1019,2123797604,1398/06/23,42,N120,35220,3253,42,N120,53488,1303
1020,3678944380,1398/06/23,42,N140,45781,1303,42,M124,60596,3253
1021,4274393954,1398/06/23,85,F109,30293,2937,42,M167,33060,2376
1022,3559145505,1398/06/23,42,M167,48270,1318,42,N120,67868,2527
1023,430062030,1398/06/23,42,N120,22830,3253,42,M192,61215,1303
1024,3793186332,1398/06/23,42,N140,46327,1292,42,M192,73161,3253
1025,3209987124,1398/06/23,42,N60,28396,1303,42,M192,31649,3279
1026,3152368542,1398/06/23,91,E53,27746,3799,42,N120,29651,3253
1027,3793041052,1398/06/23,42,N120,32232,1303,43,D34,46894,2769
1028,1832854317,1398/06/23,42,N120,38795,1318,42,N120,53532,1303
1029,2138127661,1398/06/23,42,N140,21792,3253,9,M198,23137,1101
1030,582502187,1398/06/23,42,N140,25501,3253,83,F32,46291,1690
1031,2048291938,1398/06/23,9,M198,41859,1304,42,N140,45944,1303
1032,3677529084,1398/06/23,42,N140,65680,1321,83,A161,70899,1690
1033,902812580,1398/06/23,42,N60,39851,1303,95,N166,57322,3812
1034,3179263358,1398/06/23,91,N183,37808,3799,42,N60,40024,1303
1035,3444919260,1398/06/23,43,A38,37211,2770,43,C57,43174,1248
1036,3678594764,1398/06/23,43,C15,31326,2769,43,C60,35778,2355
1037,981100251,1398/06/23,43,C57,39052,1248,43,C15,47549,1303
1038,427152334,1398/06/23,43,C15,47604,1303,43,F142,61561,1247
1039,3108747925,1398/06/23,83,F102,24546,2524,43,C15,61628,2922
1040,1293528174,1398/06/23,43,C41,32338,1303,97,E125,49789,1682
1041,1293528174,1398/06/23,97,E125,49789,1682,97,B31,59311,1682
1042,1529626846,1398/06/23,43,C41,32389,1303,43,M117,38741,2769
1043,361167988,1398/06/23,57,E76,31197,3169,43,C41,32561,1303
1044,869430516,1398/06/23,43,C41,36422,2769,57,M120,48995,1120
1045,721815379,1398/06/23,63,D59,31791,2499,43,C41,45702,2769
1046,261220305,1398/06/23,43,C41,25681,1283,43,E73,58421,1285
1047,2124236996,1398/06/23,43,M40,32018,1303,43,C41,58814,2582
1048,1407220053,1398/06/23,57,M187,23368,3169,43,C57,24064,2769
1049,2621769788,1398/06/23,43,N198,22772,2769,43,C60,62863,1285
1050,1598412676,1398/06/23,43,D25,22881,2769,43,M16,66615,2353
1051,1294341822,1398/06/23,76,E225,38787,3410,43,D25,41936,1303
1052,260852065,1398/06/23,43,M117,24032,2769,43,D25,42326,1303
1053,722257873,1398/06/23,43,D26,29429,2769,7,E193,42810,1343
1054,3793008284,1398/06/23,43,D26,29441,2769,9,E12,33849,1102
1055,1371890814,1398/06/23,92,D67,36579,1644,43,D26,37347,2769
1056,1371890814,1398/06/23,43,D26,37347,2769,92,N49,40418,1644
1057,721812818,1398/06/23,43,M40,40630,2355,43,D26,46003,2769
1058,474053786,1398/06/23,43,D26,33112,1248,43,M117,38965,2351
1059,182079526,1398/06/23,43,D34,29998,2769,43,M183,60292,2356
1060,182079526,1398/06/23,43,M183,60292,1361,91,B71,74231,2286
1061,3547973828,1398/06/23,47,M48,22025,3638,43,D34,65113,2341
1062,1371395454,1398/06/23,57,M120,62198,1123,43,D75,63895,2769
1063,181175190,1398/06/23,67,A61,27292,2168,43,D76,60143,2906
1064,2239156372,1398/06/23,9,F97,25931,1236,43,E73,27665,2769
1065,2590254948,1398/06/23,43,E73,27723,2769,47,M134,69189,3968
1066,1611700875,1398/06/23,43,E73,36178,1303,9,M198,42490,1106
1067,2129801828,1398/06/23,43,E73,51927,1247,57,A58,57679,3169
1068,4241144887,1398/06/23,43,E73,58544,1248,80,N25,60021,2865
1069,4276473442,1398/06/23,57,N187,23330,3169,43,E73,66914,2876
1070,869418864,1398/06/23,92,M146,43587,1644,43,F142,44638,2355
1071,361406532,1398/06/23,43,F142,66105,1361,5,E213,67218,3852
1072,2048372690,1398/06/23,43,M117,38731,2769,9,A50,51681,1102
1073,2185692499,1398/06/23,43,M117,34637,1361,81,F126,44415,2894
1074,4276591106,1398/06/23,85,E53,45187,1294,43,M117,52149,1361
1075,3794138028,1398/06/23,43,M16,57996,1292,9,A45,70095,1109
1076,4265387602,1398/06/23,43,N102,21640,2769,43,M16,62110,2876
1077,4266081666,1398/06/23,43,M40,23578,2769,86,E114,25130,1552
1078,4245337767,1398/06/23,57,B21,30698,1125,43,M40,54097,2769
1079,4244647671,1398/06/23,47,C23,25315,3638,43,M40,54305,2769
1080,638487643,1398/06/23,57,M81,55189,3169,43,M40,56972,1303
1081,1527059086,1398/06/23,43,N102,35758,2769,43,M40,57177,1303
1082,2137442445,1398/06/23,43,M40,60836,2769,47,A20,62399,1240
1083,721970231,1398/06/23,79,E151,46979,1356,43,M40,69523,2769
1084,3446083228,1398/06/23,57,N76,29885,1101,43,M40,65969,2876
1085,3405959850,1398/06/23,43,N102,36059,2769,57,F137,70640,3169
1086,2125201764,1398/06/23,43,N102,40338,1283,83,A13,42997,1690
1087,722005835,1398/06/23,43,N198,29045,1323,57,F137,70629,3169
1088,869208489,1398/06/23,43,N70,30615,2769,92,D67,37772,1270
1089,2740578116,1398/06/23,43,N70,30768,2769,47,D84,48019,1240
1090,3152876830,1398/06/23,43,N70,30904,2769,7,A131,61586,1190
1091,1368249262,1398/06/23,9,A35,25375,1101,43,N70,47458,1248
1092,362753700,1398/06/23,83,F102,24501,2524,43,N70,60568,2351
1093,3446091740,1398/06/23,97,E59,22915,1682,43,N70,65686,1252
1094,4058315757,1398/06/23,44,B56,21897,1866,80,F115,26214,1690
1095,556765966,1398/06/23,44,M200,25355,1866,44,B56,62625,1866
1096,3207167893,1398/06/23,44,B56,66497,1866,79,A150,67577,4054
1097,1832816893,1398/06/23,67,A38,25745,3958,45,E174,52916,4165
1098,3446030364,1398/06/23,45,E207,22314,4165,88,F129,24733,3008
1099,2498287517,1398/06/23,8,M67,30062,4098,45,E207,31913,1895
1100,3997114612,1398/06/23,45,F44,25445,4165,80,F115,26246,1690
1101,3997114612,1398/06/23,80,F115,26246,1690,45,E207,55590,1895
1102,390591562,1398/06/23,45,F63,29574,4165,45,E207,72374,4165
1103,3405880397,1398/06/23,45,F177,28113,4165,50,B33,56412,3923
1104,722212565,1398/06/23,45,F18,32209,4165,45,F63,43584,1895
1105,184609030,1398/06/23,45,F18,49123,1895,92,A116,62604,1644
1106,4256353380,1398/06/23,45,F63,32579,1895,45,F18,49634,1895
1107,2115963380,1398/06/23,45,F44,36813,4165,92,D58,59812,1220
1108,235420794,1398/06/23,45,F63,29657,4165,7,N17,31433,1190
1109,235420794,1398/06/23,7,N17,31433,1190,7,N33,38052,3892
1110,3630140492,1398/06/23,45,M115,31943,1895,7,F71,33291,1190
1111,1407214028,1398/06/23,45,M115,58172,1895,9,A35,63553,1703
1112,2505135076,1398/06/23,46,A47,21758,3823,76,M162,23562,3414
1113,556593422,1398/06/23,46,A47,21813,3823,46,E183,53354,3684
1114,1001064446,1398/06/23,46,A47,21937,3823,46,E183,57986,3684
1115,1618799954,1398/06/23,46,F19,31367,3458,46,A47,34990,3823
1116,3791819676,1398/06/23,46,F159,28316,3684,46,A47,34998,3823
1117,1002509111,1398/06/23,46,A47,29490,3677,46,A47,35051,3823
1118,428765598,1398/06/23,46,E112,37506,3823,46,A47,43824,3823
1119,3555413281,1398/06/23,46,M195,29432,3684,46,A47,44006,3823
1120,2741846900,1398/06/23,46,M95,30327,3454,46,A47,44162,3823
1121,2182776995,1398/06/23,46,M95,22792,3823,46,A47,51517,3684
1122,336484265,1398/06/23,46,M135,24688,3823,46,A47,51537,3684
1123,650069694,1398/06/23,46,F19,42659,3684,46,A47,51809,3684
1124,3108875125,1398/06/23,46,E112,45791,3823,46,A47,51862,3684
1125,721758317,1398/06/23,9,A35,42404,1304,46,A47,59932,3823
1126,4270544642,1398/06/23,46,A47,59957,3823,46,M195,69102,3456
1127,482683524,1398/06/23,46,F19,48620,3823,46,F19,58809,3462
1128,482683524,1398/06/23,46,F19,58809,3462,46,A47,60164,3823
1129,482683524,1398/06/23,46,A47,60164,3823,46,M95,61164,3684
1130,555573646,1398/06/23,46,A47,60285,3823,46,A47,66502,3684
1131,235660074,1398/06/23,46,E183,57972,3684,46,A47,66765,3684
1132,4265346754,1398/06/23,46,M95,46852,3684,46,A47,74181,3684
1133,2123016292,1398/06/23,46,E112,64181,3449,46,A47,76196,3823
1134,3179313630,1398/06/23,46,A47,25136,3454,46,A47,76376,3823
1135,877157100,1398/06/23,76,M13,51892,3414,46,A47,76395,3823
1136,173542406,1398/06/23,46,A47,29430,3247,46,E183,53447,3684
1137,1368375534,1398/06/23,46,A47,29436,3677,46,A47,46546,3460
1138,1578105605,1398/06/23,46,A47,38036,3456,46,F159,39138,3823
1139,2741084420,1398/06/23,46,A47,46758,3449,46,A47,71378,3452
1140,2189630099,1398/06/23,46,M195,29582,3684,46,A47,53879,3456
1141,2620494844,1398/06/23,46,F159,26816,3823,46,A47,53937,3456
1142,722234253,1398/06/23,46,M95,26804,3456,46,M195,32001,3823
1143,722234253,1398/06/23,46,M195,32001,3823,46,A47,54022,3451
1144,2052641138,1398/06/23,46,A47,62432,3837,46,F19,71132,3823
1145,3648953780,1398/06/23,46,E107,28584,3684,46,M95,67059,3823
1146,343097044,1398/06/23,46,E112,40034,3462,46,E112,45641,3823
1147,2137062509,1398/06/23,66,A167,44688,1913,46,E112,45703,3823
1148,3630899292,1398/06/23,46,F19,23919,3823,46,E112,61225,3823
1149,2123434836,1398/06/23,46,F19,48543,3823,46,E112,67985,3823
1150,645799309,1398/06/23,46,E183,32690,3823,94,B117,34654,2302
1151,869425232,1398/06/23,46,E183,29455,3458,79,N158,30924,1881
1152,425853694,1398/06/23,46,F19,31369,3458,46,E183,56219,3456
1153,428735806,1398/06/23,46,F159,28318,3684,46,F159,34584,3823
1154,2492261892,1398/06/23,70,F144,31379,1343,46,F159,38900,3823
1155,3556010737,1398/06/23,46,M195,26200,3823,46,F159,38903,3823
1156,3181204494,1398/06/23,46,F19,23581,3823,46,F159,38942,3823
1157,181115830,1398/06/23,46,F159,32648,3451,46,F19,48273,3823
1158,2680183678,1398/06/23,46,M95,35331,3837,46,F159,39343,3823
1159,3997504676,1398/06/23,46,F159,39380,3823,46,M195,44638,3456
1160,582443099,1398/06/23,46,F19,25905,3684,46,F19,50142,3684
1161,3445492492,1398/06/23,46,F19,31307,3458,46,F19,48227,3823
1162,2742946788,1398/06/23,46,F19,27316,3464,46,F19,54567,3462
1163,722149882,1398/06/23,46,F19,35750,3451,46,F19,71135,3823
1164,3701098469,1398/06/23,46,F19,35826,3451,46,M95,47085,3684
